,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,corrected_volume,dataset,dataset_name,strain
0,biof,b0776,M9_glucose,656.7307584,0.04534465821371674,metabolism,coenzyme transport and metabolism,H,8-amino-7-oxononanoate synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,biod,b0778,M9_glucose,1489.747383,0.059697753030529196,metabolism,coenzyme transport and metabolism,H,dethiobiotin synthetase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,uvrb,b0779,M9_glucose,1297.033443,0.16412033423535588,information storage and processing,"Replication, recombination, and repair",L,excision nuclease subunit B,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybhk,b0780,M9_glucose,98.40938944,0.005356234121191474,metabolism,carbohydrate transport and metabolism,G,putative transferase YbhK,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,moaa,b0781,M9_glucose,127.9276308,0.007930791597762287,metabolism,coenzyme transport and metabolism,H,"GTP 3',8'-cyclase",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,moab,b0782,M9_glucose,3514.823368,0.10890293575177519,metabolism,coenzyme transport and metabolism,H,protein MoaB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,moac,b0783,M9_glucose,2563.2370140000003,0.07432162113307308,metabolism,coenzyme transport and metabolism,H,cyclic pyranopterin monophosphate synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,moae,b0785,M9_glucose,1893.477094,0.053374203325135254,metabolism,coenzyme transport and metabolism,H,molybdopterin synthase catalytic subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybhl,b0786,M9_glucose,160.05388330000002,0.006881888037492756,poorly characterized,general function prediction only,R,Bax1-I family protein YbhL,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,clsb,b0789,M9_glucose,18.71362379,0.0014797318943173478,metabolism,lipid transport and metabolism,I,cardiolipin synthase B,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybhp,b0790,M9_glucose,91.42310062,0.004369237970970668,poorly characterized,general function prediction only,R,endonuclease/exonuclease/phosphatase domain-containing protein YbhP,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybhr,b0792,M9_glucose,30.92029248,0.002133486576191309,cellular processes and signaling,defense mechanisms,V,putative ABC exporter membrane subunit YbhR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybhf,b0794,M9_glucose,155.1951825,0.0162643185542394,cellular processes and signaling,defense mechanisms,V,putative ABC exporter ATP binding subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybhg,b0795,M9_glucose,788.0573009999999,0.047638505157538556,cellular processes and signaling,defense mechanisms,V,HlyD_D23 family protein YbhG,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cecr,b0796,M9_glucose,112.75236129999999,0.004682404865585885,information storage and processing,transcription,K,DNA-binding transcriptional dual regulator CecR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rhle,b0797,M9_glucose,58.47108685,0.004852032526504119,information storage and processing,"Replication, recombination, and repair",L,ATP-dependent RNA helicase RhlE,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybib,b0800,M9_glucose,1947.075318,0.11328345108216611,metabolism,amino acid transport and metabolism,E,nonspecific DNA-binding protein YbiB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hcxb,b0801,M9_glucose,7023.5461239999995,0.45350349015147834,metabolism,energy production and conversion,C,hydroxycarboxylate dehydrogenase B,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybij,b0802,M9_glucose,312.60183650000005,0.00444609840831912,Not Assigned,Not Assigned,Not Assigned,DUF1471 domain-containing protein YbiJ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybix,b0804,M9_glucose,3637.92498,0.1541684941119372,poorly characterized,general function prediction only,R,PKHD-type hydroxylase YbiX,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,fiu,b0805,M9_glucose,12021.47157,1.6355644843961517,metabolism,inorganic ion transport and metabolism,P,putative iron siderophore outer membrane transporter,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rlmf,b0807,M9_glucose,0.0,0.0,information storage and processing,"translation, ribosomal structure and biogenesis",J,23S rRNA m6A1618 methyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybio,b0808,M9_glucose,31.82340076,0.004326729934306085,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,moderate conductance mechanosensitive channel YbiO,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glnq,b0809,M9_glucose,2186.633233,0.09702848229919617,metabolism,amino acid transport and metabolism,E,L-glutamine ABC transporter ATP binding subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glnh,b0811,M9_glucose,13704.58653,0.618561994866162,cellular processes and signaling,signal transduction mechanisms,T,L-glutamine ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dps,b0812,M9_glucose,31288.50792,0.970998168236904,metabolism,inorganic ion transport and metabolism,P,DNA protection during starvation protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ompx,b0814,M9_glucose,44218.534739999996,1.3655116869352448,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,outer membrane protein X,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,opge,b0815,M9_glucose,12.16745047,0.0012059398642846211,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,G6418-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ldtb,b0819,M9_glucose,10910.28888,0.6035517256971601,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,"L,D-transpeptidase LdtB",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybit,b0820,M9_glucose,1339.955598,0.13314372322723944,poorly characterized,general function prediction only,R,putative ATP-binding protein YbiT,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybiu,b0821,M9_glucose,198.03018590000002,0.015558467309645429,Not Assigned,Not Assigned,Not Assigned,DUF1479 domain-containing protein YbiU,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybiv,b0822,M9_glucose,1714.598468,0.08656249812409143,poorly characterized,general function prediction only,R,sugar phosphatase YbiV,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,fsaa,b0825,M9_glucose,229.27402859999998,0.008752540627285572,metabolism,carbohydrate transport and metabolism,G,fructose-6-phosphate aldolase 1,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,moeb,b0826,M9_glucose,0.0,0.0,metabolism,coenzyme transport and metabolism,H,molybdopterin-synthase adenylyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,moea,b0827,M9_glucose,0.0,0.0,metabolism,coenzyme transport and metabolism,H,molybdopterin molybdotransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,iaaa,b0828,M9_glucose,363.8469677,0.020169507361360507,metabolism,amino acid transport and metabolism,E,"&beta; cleavage product of IaaA // ""&alpha; cleavage product of IaaA"" // ""isoaspartyl dipeptidase proenzyme""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gsia,b0829,M9_glucose,273.4380936,0.03137134466577686,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutathione ABC transporter ATP binding subunit GsiA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gsib,b0830,M9_glucose,1142.012564,0.10705248615187282,metabolism,amino acid transport and metabolism,E,glutathione ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gsic,b0831,M9_glucose,463.831622,0.02622947413818632,metabolism,inorganic ion transport and metabolism,P,glutathione ABC transporter membrane subunit GsiC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pdei,b0833,M9_glucose,25.849159699999998,0.003863924120224896,cellular processes and signaling,signal transduction mechanisms,T,putative c-di-GMP phosphodiesterase PdeI,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rimo,b0835,M9_glucose,965.8574255000001,0.07949597716609405,information storage and processing,"translation, ribosomal structure and biogenesis",J,ribosomal protein S12 methylthiotransferase RimO,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ylii,b0837,M9_glucose,49.67204509,0.003385131990947268,metabolism,carbohydrate transport and metabolism,G,aldose sugar dehydrogenase YliI,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gstb,b0838,M9_glucose,1783.3392800000001,0.0701986184154224,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutathione S-transferase GstB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dacc,b0839,M9_glucose,1120.333608,0.08110200299671151,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,D-alanyl-D-alanine carboxypeptidase DacC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,deor,b0840,M9_glucose,139.22465480000002,0.006597811839082465,information storage and processing,transcription,K,DNA-binding transcriptional repressor DeoR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybji,b0844,M9_glucose,269.0369387,0.013485573405635432,poorly characterized,general function prediction only,R,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybjl,b0847,M9_glucose,78.03988556,0.00781824332149639,poorly characterized,general function prediction only,R,putative transport protein YbjL,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,grxa,b0849,M9_glucose,504.32442649999996,0.008107943637429662,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,"oxidized glutaredoxin 1 // ""reduced glutaredoxin 1""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,nfsa,b0851,M9_glucose,3366.665675,0.1497818112144205,metabolism,energy production and conversion,C,NADPH-dependent nitroreductase NfsA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybjn,b0853,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,protein YbjN,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,potf,b0854,M9_glucose,6720.040734,0.4555811295370897,metabolism,amino acid transport and metabolism,E,putrescine ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,potg,b0855,M9_glucose,447.3163969,0.031135663571767072,metabolism,amino acid transport and metabolism,E,putrescine ABC transporter ATP binding subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,poth,b0856,M9_glucose,73.3217167,0.004319509910584058,metabolism,amino acid transport and metabolism,E,putrescine ABC transporter membrane subunit PotH,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybjp,b0865,M9_glucose,1819.398248,0.057356638932094875,Not Assigned,Not Assigned,Not Assigned,DUF3828 domain-containing lipoprotein YbjP,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybjs,b0868,M9_glucose,51.22661146,0.0032386877619488296,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,putative NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybjt,b0869,M9_glucose,23.46883208,0.002092331337104129,poorly characterized,general function prediction only,R,putative NAD(P)-dependent oxidoreductase YbjT,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ltae,b0870,M9_glucose,3330.388829,0.2017606169218293,metabolism,amino acid transport and metabolism,E,low-specificity L-threonine aldolase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,poxb,b0871,M9_glucose,3344.659901,0.34429347050071224,metabolism,amino acid transport and metabolism,E,pyruvate oxidase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybjd,b0876,M9_glucose,377.4426147,0.03984198938742277,information storage and processing,"Replication, recombination, and repair",L,DUF2813 domain-containing protein YbjD,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ybjx,b0877,M9_glucose,225.853329,0.014381048109678118,poorly characterized,function unknown,S,DUF535 domain-containing protein YbjX,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,maca,b0878,M9_glucose,388.24941110000003,0.026181925167033826,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,ABC-type tripartite efflux pump membrane fusion protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,macb,b0879,M9_glucose,90.31954369,0.01060038214743083,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,ABC-type tripartite efflux pump ATP binding/membrane subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cspd,b0880,M9_glucose,1368.82456,0.0181075504449424,information storage and processing,transcription,K,DNA replication inhibitor,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,clps,b0881,M9_glucose,237.0740954,0.0047929601770751555,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,specificity factor for ClpA-ClpP chaperone-protease complex,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,clpa,b0882,M9_glucose,2450.484653,0.34253761555078377,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,ATP-dependent Clp protease ATP-binding subunit ClpA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,infa,b0884,M9_glucose,22000.32789,0.30129449045355,information storage and processing,"translation, ribosomal structure and biogenesis",J,translation initiation factor IF-1,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cydc,b0886,M9_glucose,0.0,0.0,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutathione/L-cysteine ABC exporter subunit CydC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cydd,b0887,M9_glucose,288.17760519999996,0.031121152591259388,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutathione/L-cysteine ABC exporter subunit CydD,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,trxb,b0888,M9_glucose,36462.0438,2.095626068529084,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,thioredoxin reductase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ftsk,b0890,M9_glucose,198.3570043,0.04829178204131336,Not Assigned,Not Assigned,Not Assigned,cell division DNA translocase FtsK,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lola,b0891,M9_glucose,1503.473757,0.056147257524640136,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,outer membrane lipoprotein carrier protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rara,b0892,M9_glucose,308.91968210000005,0.025448543918865037,information storage and processing,"Replication, recombination, and repair",L,recombination factor,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,sers,b0893,M9_glucose,4742.789181,0.38116487637883045,information storage and processing,"translation, ribosomal structure and biogenesis",J,serine&mdash;tRNA ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
