,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,go_terms,corrected_volume,tot_per_cell,fg_per_cell,dataset,dataset_name,strain
0,asd,b3433,glucose_minimal,3951.0,0.26246445588,metabolism,amino acid transport and metabolism,E,aspartate-semialdehyde dehydrogenase,0.11,GO:0071266; GO:0005829; GO:0016620; GO:0016491; GO:0009085; GO:0008652; GO:0006520; GO:0051287; GO:0050661; GO:0046983; GO:0009097; GO:0009088; GO:0009086; GO:0006974; GO:0055114; GO:0019877; GO:0004073; GO:0009089; GO:0009090,0.32411215171614943,5546.594501782165,0.36845960716204906,valgepea_2013,Valgepea et al. 2013,MG1655
0,asd,b3433,glucose_minimal,6705.0,0.4454123454,metabolism,amino acid transport and metabolism,E,aspartate-semialdehyde dehydrogenase,0.21,GO:0071266; GO:0005829; GO:0016620; GO:0016491; GO:0009085; GO:0008652; GO:0006520; GO:0051287; GO:0050661; GO:0046983; GO:0009097; GO:0009088; GO:0009086; GO:0006974; GO:0055114; GO:0019877; GO:0004073; GO:0009089; GO:0009090,0.37021710475679415,8143.05172448572,0.5409419488913796,valgepea_2013,Valgepea et al. 2013,MG1655
0,asd,b3433,glucose_minimal,9950.0,0.660977306,metabolism,amino acid transport and metabolism,E,aspartate-semialdehyde dehydrogenase,0.31,GO:0071266; GO:0005829; GO:0016620; GO:0016491; GO:0009085; GO:0008652; GO:0006520; GO:0051287; GO:0050661; GO:0046983; GO:0009097; GO:0009088; GO:0009086; GO:0006974; GO:0055114; GO:0019877; GO:0004073; GO:0009089; GO:0009090,0.42288048729051664,10253.642278827332,0.6811482261454262,valgepea_2013,Valgepea et al. 2013,MG1655
0,asd,b3433,glucose_minimal,13762.0,0.9142080085600001,metabolism,amino acid transport and metabolism,E,aspartate-semialdehyde dehydrogenase,0.4,GO:0071266; GO:0005829; GO:0016620; GO:0016491; GO:0009085; GO:0008652; GO:0006520; GO:0051287; GO:0050661; GO:0046983; GO:0009097; GO:0009088; GO:0009086; GO:0006974; GO:0055114; GO:0019877; GO:0004073; GO:0009089; GO:0009090,0.4766534005426988,13684.753625678964,0.9090765411834186,valgepea_2013,Valgepea et al. 2013,MG1655
0,asd,b3433,glucose_minimal,19307.0,1.2825616931600001,metabolism,amino acid transport and metabolism,E,aspartate-semialdehyde dehydrogenase,0.49,GO:0071266; GO:0005829; GO:0016620; GO:0016491; GO:0009085; GO:0008652; GO:0006520; GO:0051287; GO:0050661; GO:0046983; GO:0009097; GO:0009088; GO:0009086; GO:0006974; GO:0055114; GO:0019877; GO:0004073; GO:0009089; GO:0009090,0.5372640050256902,18840.626314066532,1.2515805451682824,valgepea_2013,Valgepea et al. 2013,MG1655
0,asnb,b0674,glucose_minimal,300.0,0.031204182,metabolism,amino acid transport and metabolism,E,asparagine synthetase B,0.11,GO:0042803; GO:0042802; GO:0016874; GO:0008652; GO:0000166; GO:0070981; GO:0005829; GO:0016597; GO:0005524; GO:0006541; GO:0004071; GO:0004066; GO:0006529; GO:0009063; GO:0005737,0.32411215171614943,421.15372071238914,0.0438058578369552,valgepea_2013,Valgepea et al. 2013,MG1655
0,asnb,b0674,glucose_minimal,478.0,0.04971866332,metabolism,amino acid transport and metabolism,E,asparagine synthetase B,0.21,GO:0042803; GO:0042802; GO:0016874; GO:0008652; GO:0000166; GO:0070981; GO:0005829; GO:0016597; GO:0005524; GO:0006541; GO:0004071; GO:0004066; GO:0006529; GO:0009063; GO:0005737,0.37021710475679415,580.5188253995785,0.060382050273982246,valgepea_2013,Valgepea et al. 2013,MG1655
0,asnb,b0674,glucose_minimal,824.0,0.08570748656,metabolism,amino acid transport and metabolism,E,asparagine synthetase B,0.31,GO:0042803; GO:0042802; GO:0016874; GO:0008652; GO:0000166; GO:0070981; GO:0005829; GO:0016597; GO:0005524; GO:0006541; GO:0004071; GO:0004066; GO:0006529; GO:0009063; GO:0005737,0.42288048729051664,849.145853040575,0.0883230058094112,valgepea_2013,Valgepea et al. 2013,MG1655
0,asnb,b0674,glucose_minimal,1100.0,0.11441533400000001,metabolism,amino acid transport and metabolism,E,asparagine synthetase B,0.4,GO:0042803; GO:0042802; GO:0016874; GO:0008652; GO:0000166; GO:0070981; GO:0005829; GO:0016597; GO:0005524; GO:0006541; GO:0004071; GO:0004066; GO:0006529; GO:0009063; GO:0005737,0.4766534005426988,1093.8256785530348,0.11377311849947463,valgepea_2013,Valgepea et al. 2013,MG1655
0,asnb,b0674,glucose_minimal,1253.0,0.13032946682000002,metabolism,amino acid transport and metabolism,E,asparagine synthetase B,0.49,GO:0042803; GO:0042802; GO:0016874; GO:0008652; GO:0000166; GO:0070981; GO:0005829; GO:0016597; GO:0005524; GO:0006541; GO:0004071; GO:0004066; GO:0006529; GO:0009063; GO:0005737,0.5372640050256902,1222.732934765907,0.127181270112765,valgepea_2013,Valgepea et al. 2013,MG1655
0,asns,b0930,glucose_minimal,1710.0,0.149225202,information storage and processing,"translation, ribosomal structure and biogenesis",J,asparagine&mdash;tRNA ligase,0.11,GO:0042803; GO:0005829; GO:0016874; GO:0006421; GO:0006418; GO:0003676; GO:0000166; GO:0006412; GO:0005524; GO:0004812; GO:0004816; GO:0005737,0.32411215171614943,2400.5762080606182,0.20948916348785954,valgepea_2013,Valgepea et al. 2013,MG1655
0,asns,b0930,glucose_minimal,2619.0,0.2285501778,information storage and processing,"translation, ribosomal structure and biogenesis",J,asparagine&mdash;tRNA ligase,0.21,GO:0042803; GO:0005829; GO:0016874; GO:0006421; GO:0006418; GO:0003676; GO:0000166; GO:0006412; GO:0005524; GO:0004812; GO:0004816; GO:0005737,0.37021710475679415,3180.708794396436,0.27756836979355826,valgepea_2013,Valgepea et al. 2013,MG1655
0,asns,b0930,glucose_minimal,3672.0,0.32044148640000003,information storage and processing,"translation, ribosomal structure and biogenesis",J,asparagine&mdash;tRNA ligase,0.31,GO:0042803; GO:0005829; GO:0016874; GO:0006421; GO:0006418; GO:0003676; GO:0000166; GO:0006412; GO:0005524; GO:0004812; GO:0004816; GO:0005737,0.42288048729051664,3784.0577334526592,0.3302203389790265,valgepea_2013,Valgepea et al. 2013,MG1655
0,asns,b0930,glucose_minimal,4035.0,0.352119117,information storage and processing,"translation, ribosomal structure and biogenesis",J,asparagine&mdash;tRNA ligase,0.4,GO:0042803; GO:0005829; GO:0016874; GO:0006421; GO:0006418; GO:0003676; GO:0000166; GO:0006412; GO:0005524; GO:0004812; GO:0004816; GO:0005737,0.4766534005426988,4012.351466328632,0.3501426655309276,valgepea_2013,Valgepea et al. 2013,MG1655
0,asns,b0930,glucose_minimal,5036.0,0.4394725832,information storage and processing,"translation, ribosomal structure and biogenesis",J,asparagine&mdash;tRNA ligase,0.49,GO:0042803; GO:0005829; GO:0016874; GO:0006421; GO:0006418; GO:0003676; GO:0000166; GO:0006412; GO:0005524; GO:0004812; GO:0004816; GO:0005737,0.5372640050256902,4914.352002778219,0.42885682474484454,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspa,b4139,glucose_minimal,1071.0,0.09308163816,metabolism,amino acid transport and metabolism,E,aspartate ammonia-lyase,0.11,GO:0008652; GO:0006099; GO:0016829; GO:0003824; GO:0005829; GO:0006531; GO:0005515; GO:0008797,0.32411215171614943,1503.5187829432293,0.13067226080362768,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspa,b4139,glucose_minimal,1616.0,0.14044811136,metabolism,amino acid transport and metabolism,E,aspartate ammonia-lyase,0.21,GO:0008652; GO:0006099; GO:0016829; GO:0003824; GO:0005829; GO:0006531; GO:0005515; GO:0008797,0.37021710475679415,1962.5908406814206,0.1705706540508293,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspa,b4139,glucose_minimal,1608.0,0.13975282368,metabolism,amino acid transport and metabolism,E,aspartate ammonia-lyase,0.31,GO:0008652; GO:0006099; GO:0016829; GO:0003824; GO:0005829; GO:0006531; GO:0005515; GO:0008797,0.42288048729051664,1657.0710336034522,0.1440176343186683,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspa,b4139,glucose_minimal,1008.0,0.08760624768,metabolism,amino acid transport and metabolism,E,aspartate ammonia-lyase,0.4,GO:0008652; GO:0006099; GO:0016829; GO:0003824; GO:0005829; GO:0006531; GO:0005515; GO:0008797,0.4766534005426988,1002.3420763467809,0.08711451210369202,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspa,b4139,glucose_minimal,412.0,0.035807315519999994,metabolism,amino acid transport and metabolism,E,aspartate ammonia-lyase,0.49,GO:0008652; GO:0006099; GO:0016829; GO:0003824; GO:0005829; GO:0006531; GO:0005515; GO:0008797,0.5372640050256902,402.0478604338019,0.03494236551624773,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspc,b0928,glucose_minimal,3477.0,0.25149551286000005,metabolism,amino acid transport and metabolism,E,aspartate aminotransferase,0.11,GO:0005829; GO:0042802; GO:0016740; GO:0009058; GO:0008483; GO:0006520; GO:0003824; GO:0005737; GO:0042803; GO:0009094; GO:0004838; GO:0030170; GO:0033585; GO:0004069,0.32411215171614943,4881.171623056591,0.35306090327819845,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspc,b0928,glucose_minimal,6423.0,0.46458316914000003,metabolism,amino acid transport and metabolism,E,aspartate aminotransferase,0.21,GO:0005829; GO:0042802; GO:0016740; GO:0009058; GO:0008483; GO:0006520; GO:0003824; GO:0005737; GO:0042803; GO:0009094; GO:0004838; GO:0030170; GO:0033585; GO:0004069,0.37021710475679415,7800.569906990571,0.5642244260451184,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspc,b0928,glucose_minimal,9443.0,0.68302333274,metabolism,amino acid transport and metabolism,E,aspartate aminotransferase,0.31,GO:0005829; GO:0042802; GO:0016740; GO:0009058; GO:0008483; GO:0006520; GO:0003824; GO:0005737; GO:0042803; GO:0009094; GO:0004838; GO:0030170; GO:0033585; GO:0004069,0.42288048729051664,9731.170255172512,0.7038670273375289,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspc,b0928,glucose_minimal,8840.0,0.6394076312000001,metabolism,amino acid transport and metabolism,E,aspartate aminotransferase,0.4,GO:0005829; GO:0042802; GO:0016740; GO:0009058; GO:0008483; GO:0006520; GO:0003824; GO:0005737; GO:0042803; GO:0009094; GO:0004838; GO:0030170; GO:0033585; GO:0004069,0.4766534005426988,8790.380907644387,0.6358186236993897,valgepea_2013,Valgepea et al. 2013,MG1655
0,aspc,b0928,glucose_minimal,9430.0,0.6820830274,metabolism,amino acid transport and metabolism,E,aspartate aminotransferase,0.49,GO:0005829; GO:0042802; GO:0016740; GO:0009058; GO:0008483; GO:0006520; GO:0003824; GO:0005737; GO:0042803; GO:0009094; GO:0004838; GO:0030170; GO:0033585; GO:0004069,0.5372640050256902,9202.211951191144,0.665606849039758,valgepea_2013,Valgepea et al. 2013,MG1655
0,asps,b1866,glucose_minimal,1241.0,0.13578473478,information storage and processing,"translation, ribosomal structure and biogenesis",J,aspartate&mdash;tRNA ligase,0.11,GO:0016874; GO:0006418; GO:0005737; GO:0004812; GO:0003676; GO:0005829; GO:0006412; GO:0005524; GO:0000166; GO:0006422; GO:0004815,0.32411215171614943,1742.1725580135833,0.19062082089513985,valgepea_2013,Valgepea et al. 2013,MG1655
0,asps,b1866,glucose_minimal,1496.0,0.16368570768000001,information storage and processing,"translation, ribosomal structure and biogenesis",J,aspartate&mdash;tRNA ligase,0.21,GO:0016874; GO:0006418; GO:0005737; GO:0004812; GO:0003676; GO:0005829; GO:0006412; GO:0005524; GO:0000166; GO:0006422; GO:0004815,0.37021710475679415,1816.8538970664636,0.19879212292278745,valgepea_2013,Valgepea et al. 2013,MG1655
0,asps,b1866,glucose_minimal,2252.0,0.24640388616000003,information storage and processing,"translation, ribosomal structure and biogenesis",J,aspartate&mdash;tRNA ligase,0.31,GO:0016874; GO:0006418; GO:0005737; GO:0004812; GO:0003676; GO:0005829; GO:0006412; GO:0005524; GO:0000166; GO:0006422; GO:0004815,0.42288048729051664,2320.7238604943873,0.2539233472158325,valgepea_2013,Valgepea et al. 2013,MG1655
0,asps,b1866,glucose_minimal,2513.0,0.27496135254000004,information storage and processing,"translation, ribosomal structure and biogenesis",J,aspartate&mdash;tRNA ligase,0.4,GO:0016874; GO:0006418; GO:0005737; GO:0004812; GO:0003676; GO:0005829; GO:0006412; GO:0005524; GO:0000166; GO:0006422; GO:0004815,0.4766534005426988,2498.8944820034326,0.2734179891072052,valgepea_2013,Valgepea et al. 2013,MG1655
0,asps,b1866,glucose_minimal,2825.0,0.3090990135,information storage and processing,"translation, ribosomal structure and biogenesis",J,aspartate&mdash;tRNA ligase,0.49,GO:0016874; GO:0006418; GO:0005737; GO:0004812; GO:0003676; GO:0005829; GO:0006412; GO:0005524; GO:0000166; GO:0006422; GO:0004815,0.5372640050256902,2756.7602080715783,0.3016325170870724,valgepea_2013,Valgepea et al. 2013,MG1655
0,astc,b1748,glucose_minimal,378.0,0.0273989142,metabolism,amino acid transport and metabolism,E,succinylornithine transaminase,0.11,GO:0019544; GO:0042450; GO:0005829; GO:0016740; GO:0008483; GO:0006527; GO:0006525; GO:0006520; GO:0003824; GO:0030170; GO:0019545; GO:0006593; GO:0043825; GO:0003992,0.32411215171614943,530.6536880976104,0.03846384886269838,valgepea_2013,Valgepea et al. 2013,MG1655
0,astc,b1748,glucose_minimal,404.0,0.0292834956,metabolism,amino acid transport and metabolism,E,succinylornithine transaminase,0.21,GO:0019544; GO:0042450; GO:0005829; GO:0016740; GO:0008483; GO:0006527; GO:0006525; GO:0006520; GO:0003824; GO:0030170; GO:0019545; GO:0006593; GO:0043825; GO:0003992,0.37021710475679415,490.64771017035514,0.03556405955921701,valgepea_2013,Valgepea et al. 2013,MG1655
0,astc,b1748,glucose_minimal,235.0,0.0170337165,metabolism,amino acid transport and metabolism,E,succinylornithine transaminase,0.31,GO:0019544; GO:0042450; GO:0005829; GO:0016740; GO:0008483; GO:0006527; GO:0006525; GO:0006520; GO:0003824; GO:0030170; GO:0019545; GO:0006593; GO:0043825; GO:0003992,0.42288048729051664,242.1714508064747,0.01755353122311143,valgepea_2013,Valgepea et al. 2013,MG1655
0,astc,b1748,glucose_minimal,114.0,0.0082631646,metabolism,amino acid transport and metabolism,E,succinylornithine transaminase,0.4,GO:0019544; GO:0042450; GO:0005829; GO:0016740; GO:0008483; GO:0006527; GO:0006525; GO:0006520; GO:0003824; GO:0030170; GO:0019545; GO:0006593; GO:0043825; GO:0003992,0.4766534005426988,113.36011577731449,0.008216783295991285,valgepea_2013,Valgepea et al. 2013,MG1655
0,astc,b1748,glucose_minimal,69.0,0.0050013891,metabolism,amino acid transport and metabolism,E,succinylornithine transaminase,0.49,GO:0019544; GO:0042450; GO:0005829; GO:0016740; GO:0008483; GO:0006527; GO:0006525; GO:0006520; GO:0003824; GO:0030170; GO:0019545; GO:0006593; GO:0043825; GO:0003992,0.5372640050256902,67.3332581794474,0.0048805771525532475,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpa,b3734,glucose_minimal,6228.0,0.5709115425599999,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &alpha;,0.11,GO:1902600; GO:0043531; GO:0032559; GO:0046034; GO:0006811; GO:0006754; GO:0016020; GO:0005886; GO:0045261; GO:0005524; GO:0005515; GO:0000166; GO:0046961; GO:0046933; GO:0015986,0.32411215171614943,8743.151241989199,0.8014717344893115,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpa,b3734,glucose_minimal,8327.0,0.7633237660399999,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &alpha;,0.21,GO:1902600; GO:0043531; GO:0032559; GO:0046034; GO:0006811; GO:0006754; GO:0016020; GO:0005886; GO:0045261; GO:0005524; GO:0005515; GO:0000166; GO:0046961; GO:0046933; GO:0015986,0.37021710475679415,10112.929412347889,0.9270372720944006,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpa,b3734,glucose_minimal,11962.0,1.09653883624,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &alpha;,0.31,GO:1902600; GO:0043531; GO:0032559; GO:0046034; GO:0006811; GO:0006754; GO:0016020; GO:0005886; GO:0045261; GO:0005524; GO:0005515; GO:0000166; GO:0046961; GO:0046933; GO:0015986,0.42288048729051664,12327.042104455533,1.130001705693124,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpa,b3734,glucose_minimal,12714.0,1.1654735632799997,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &alpha;,0.4,GO:1902600; GO:0043531; GO:0032559; GO:0046034; GO:0006811; GO:0006754; GO:0016020; GO:0005886; GO:0045261; GO:0005524; GO:0005515; GO:0000166; GO:0046961; GO:0046933; GO:0015986,0.4766534005426988,12642.636070112076,1.15893173744579,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpa,b3734,glucose_minimal,12155.0,1.1142308605999998,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &alpha;,0.49,GO:1902600; GO:0043531; GO:0032559; GO:0046034; GO:0006811; GO:0006754; GO:0016020; GO:0005886; GO:0045261; GO:0005524; GO:0005515; GO:0000166; GO:0046961; GO:0046933; GO:0015986,0.5372640050256902,11861.387727118596,1.0873158580911253,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpb,b3738,glucose_minimal,470.0,0.0236424006,metabolism,energy production and conversion,C,ATP synthase F0 complex subunit a,0.11,GO:0015986; GO:0005887; GO:0016020; GO:0015078; GO:0042777; GO:0006811; GO:0006754; GO:0005886; GO:0045263; GO:0016021; GO:0046933,0.32411215171614943,659.807495782743,0.033190283264209405,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpc,b3731,glucose_minimal,3365.0,0.0841683412,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &epsilon;,0.11,GO:0005524; GO:0005515; GO:0016020; GO:0015986; GO:0006811; GO:0006754; GO:0005886; GO:0045261; GO:0046961; GO:0046933,0.32411215171614943,4723.940900657299,0.11815936687523292,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpc,b3731,glucose_minimal,4656.0,0.11645996928,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &epsilon;,0.21,GO:0005524; GO:0005515; GO:0016020; GO:0015986; GO:0006811; GO:0006754; GO:0005886; GO:0045261; GO:0046961; GO:0046933,0.37021710475679415,5654.59341226033,0.14143766646965816,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpc,b3731,glucose_minimal,6709.0,0.16781141192000001,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &epsilon;,0.31,GO:0005524; GO:0005515; GO:0016020; GO:0015986; GO:0006811; GO:0006754; GO:0005886; GO:0045261; GO:0046961; GO:0046933,0.42288048729051664,6913.737291321866,0.1729324812193589,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpc,b3731,glucose_minimal,7316.0,0.18299423008000001,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &epsilon;,0.4,GO:0005524; GO:0005515; GO:0016020; GO:0015986; GO:0006811; GO:0006754; GO:0005886; GO:0045261; GO:0046961; GO:0046933,0.4766534005426988,7274.9351493581835,0.18196707989867833,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpc,b3731,glucose_minimal,7815.0,0.1954756572,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &epsilon;,0.49,GO:0005524; GO:0005515; GO:0016020; GO:0015986; GO:0006811; GO:0006754; GO:0005886; GO:0045261; GO:0046961; GO:0046933,0.5372640050256902,7626.223372063499,0.19075381005861966,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpd,b3732,glucose_minimal,8399.0,0.7016482605000001,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &beta;,0.11,GO:1902600; GO:0016020; GO:0046034; GO:0015986; GO:0006811; GO:0006754; GO:0005886; GO:0045261; GO:0005524; GO:0005515; GO:0000166; GO:0046961; GO:0046933,0.32411215171614943,11790.900334211188,0.9850059184698357,valgepea_2013,Valgepea et al. 2013,MG1655
0,atpd,b3732,glucose_minimal,12319.0,1.0291231005,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &beta;,0.21,GO:1902600; GO:0016020; GO:0046034; GO:0015986; GO:0006811; GO:0006754; GO:0005886; GO:0045261; GO:0005524; GO:0005515; GO:0000166; GO:0046961; GO:0046933,0.37021710475679415,14961.111736605459,1.2498437939201519,valgepea_2013,Valgepea et al. 2013,MG1655
